time,wind_speed
2020-06-30 14:14:18,0.0
2020-06-30 14:14:23,0.0
2020-06-30 14:14:28,0.0
2020-06-30 14:14:33,0.0
2020-06-30 14:14:38,0.0
2020-06-30 14:14:45,0.0
2020-06-30 14:14:49,0.0
2020-06-30 14:14:54,0.0
2020-06-30 14:14:59,0.0
2020-06-30 14:15:04,0.0
2020-06-30 14:15:09,0.0
2020-06-30 14:15:14,0.0
2020-06-30 14:15:19,0.0
2020-06-30 14:15:24,0.0
2020-06-30 14:15:29,0.0
2020-06-30 14:15:34,0.0
2020-06-30 14:15:39,0.0
2020-06-30 14:15:44,0.0
2020-06-30 14:15:48,0.0
2020-06-30 14:15:55,0.0
2020-06-30 14:15:58,0.0
2020-06-30 14:16:03,0.0
2020-06-30 14:16:08,0.0
2020-06-30 14:16:14,0.0
2020-06-30 14:16:18,0.0
2020-06-30 14:16:23,0.0
2020-06-30 14:16:29,0.0
2020-06-30 14:16:34,0.0
2020-06-30 14:16:39,0.0
2020-06-30 14:16:44,0.0
2020-06-30 14:16:49,0.0
2020-06-30 14:16:54,0.0
2020-06-30 14:16:59,0.0
2020-06-30 14:17:04,0.0
2020-06-30 14:17:09,0.0
2020-06-30 14:17:14,0.0
2020-06-30 14:17:19,0.0
2020-06-30 14:17:24,0.0
2020-06-30 14:17:29,0.0
2020-06-30 14:17:34,0.0
2020-06-30 14:17:39,0.0
2020-06-30 14:17:44,0.0
2020-06-30 14:17:49,0.0
2020-06-30 14:17:54,0.0
2020-06-30 14:18:19,0.0
2020-06-30 14:18:25,0.0
2020-06-30 14:51:36,0.0
2020-06-30 15:09:04,0.0
2020-06-30 15:09:14,0.0
2020-06-30 15:09:33,0.0
2020-06-30 15:09:42,0.0
2020-06-30 15:09:52,0.0
2020-06-30 15:10:02,0.0
2020-06-30 15:24:06,0.0
2020-06-30 15:24:35,0.0
2020-06-30 15:25:44,0.0
2020-06-30 15:25:57,0.0
2020-06-30 15:26:04,0.0
2020-06-30 15:26:16,0.0
2020-06-30 15:26:47,0.0
2020-06-30 15:26:58,0.0
2020-06-30 15:28:19,0.0
2020-06-30 15:28:28,0.0
2020-06-30 15:28:49,0.0
2020-06-30 15:30:49,0.0
2020-06-30 15:30:58,0.0
2020-06-30 15:49:55,0.0
2020-06-30 15:50:05,0.0
2020-06-30 15:50:15,0.0
2020-06-30 15:50:28,0.0
2020-06-30 15:50:35,0.0
2020-06-30 15:50:45,0.0
2020-06-30 15:50:55,0.0
2020-06-30 15:51:05,0.0
2020-06-30 15:51:15,0.0
2020-06-30 15:51:25,0.0
2020-06-30 15:51:37,0.0
2020-06-30 15:51:45,0.0
2020-06-30 15:51:55,0.0
2020-06-30 15:52:05,0.0
2020-06-30 15:52:15,0.0
2020-06-30 15:52:25,0.0
2020-06-30 15:52:35,0.0
2020-06-30 15:52:45,0.0
2020-06-30 15:52:56,0.0
2020-06-30 15:53:06,0.0
2020-06-30 15:53:17,0.0
2020-06-30 15:53:28,0.0
2020-06-30 15:53:36,0.0
2020-06-30 15:53:46,0.0
2020-06-30 15:53:56,0.0
2020-06-30 15:54:06,0.0
2020-06-30 15:54:16,0.0
2020-06-30 15:54:26,0.0
2020-06-30 15:54:36,0.0
2020-06-30 15:54:46,0.0
2020-06-30 15:54:56,0.0
2020-06-30 15:55:06,0.0
2020-06-30 15:55:16,0.0
2020-06-30 15:55:26,0.0
2020-06-30 15:55:36,0.0
2020-06-30 15:55:46,0.0
2020-06-30 15:55:56,0.0
2020-06-30 15:56:06,0.0
2020-06-30 15:56:16,0.0
2020-06-30 15:56:26,0.0
2020-06-30 15:56:36,0.0
2020-06-30 15:56:46,0.0
2020-06-30 15:56:56,0.0
2020-06-30 15:57:06,0.0
2020-06-30 15:57:16,0.0
2020-06-30 15:57:26,0.0
2020-06-30 15:57:36,0.0
2020-06-30 15:57:46,0.0
2020-06-30 15:57:56,0.0
2020-06-30 15:58:06,0.0
2020-06-30 15:58:16,0.0
2020-06-30 15:58:26,0.0
2020-06-30 15:58:36,0.0
2020-06-30 15:58:46,0.0
2020-06-30 15:58:56,0.0
2020-06-30 15:59:06,0.0
2020-06-30 15:59:16,0.0
2020-06-30 15:59:26,0.0
2020-06-30 15:59:36,0.0
2020-06-30 15:59:46,0.0
2020-06-30 15:59:56,0.0
2020-06-30 16:00:06,0.0
2020-06-30 16:00:16,0.0
2020-06-30 16:00:26,0.0
2020-06-30 16:00:36,0.0
2020-06-30 16:00:46,0.0
2020-06-30 16:00:56,0.0
2020-06-30 16:01:06,0.0
2020-06-30 16:01:16,0.0
2020-06-30 16:01:26,0.0
2020-06-30 16:01:36,0.0
2020-06-30 16:01:46,0.0
2020-06-30 16:01:56,0.0
2020-06-30 16:02:06,0.0
2020-06-30 16:02:16,0.0
2020-06-30 16:02:26,0.0
2020-06-30 16:02:36,0.0
2020-06-30 16:02:46,0.0
2020-06-30 16:02:56,0.0
2020-06-30 16:03:06,0.0
2020-06-30 16:03:16,0.0
2020-06-30 16:03:26,0.0
2020-06-30 16:30:32,0.0
