time,wind_speed
2020-07-02 10:02:49,0.0
2020-07-02 10:03:09,0.0
2020-07-02 10:03:19,0.0
2020-07-02 10:03:29,0.0
2020-07-02 10:03:39,0.0
2020-07-02 10:03:49,0.0
2020-07-02 10:03:59,0.0
2020-07-02 10:04:09,0.0
2020-07-02 10:04:19,0.0
2020-07-02 10:04:29,0.0
2020-07-02 10:04:39,0.0
2020-07-02 10:04:49,0.0
2020-07-02 10:04:59,0.0
2020-07-02 10:05:09,0.0
2020-07-02 10:05:19,0.0
2020-07-02 10:05:30,0.0
2020-07-02 10:05:39,0.0
2020-07-02 10:05:49,0.0
2020-07-02 10:05:59,0.0
2020-07-02 10:06:09,0.0
2020-07-02 10:06:19,0.0
2020-07-02 10:06:29,0.0
2020-07-02 10:06:39,0.0
2020-07-02 10:06:49,0.0
2020-07-02 10:07:00,0.0
2020-07-02 10:07:09,0.0
2020-07-02 10:07:20,0.0
2020-07-02 10:07:29,0.0
2020-07-02 10:07:39,0.0
2020-07-02 10:07:49,0.0
2020-07-02 10:07:59,0.0
2020-07-02 10:08:10,0.0
2020-07-02 10:08:20,0.0
2020-07-02 10:08:30,0.0
2020-07-02 10:08:40,0.0
2020-07-02 10:08:50,0.0
2020-07-02 10:09:00,0.0
2020-07-02 10:09:10,0.0
2020-07-02 10:09:21,0.0
2020-07-02 10:09:30,0.0
2020-07-02 10:09:40,0.0
2020-07-02 10:09:50,0.0
2020-07-02 10:10:00,0.0
2020-07-02 10:10:10,0.0
2020-07-02 10:10:20,0.0
2020-07-02 10:10:33,0.02
2020-07-02 10:10:40,0.0
2020-07-02 10:10:50,0.0
2020-07-02 10:11:00,0.0
2020-07-02 10:11:10,0.0
2020-07-02 10:11:20,0.0
2020-07-02 10:11:30,0.0
2020-07-02 10:11:40,0.0
2020-07-02 10:11:50,0.0
2020-07-02 10:12:00,0.0
2020-07-02 10:12:10,0.0
2020-07-02 10:12:20,0.0
2020-07-02 10:12:30,0.0
2020-07-02 10:12:40,0.0
2020-07-02 10:12:50,0.0
2020-07-02 10:13:00,0.0
2020-07-02 10:13:10,0.0
2020-07-02 10:13:20,0.0
2020-07-02 10:13:30,0.0
2020-07-02 10:13:40,0.0
2020-07-02 10:13:51,0.0
2020-07-02 10:14:00,0.0
2020-07-02 10:14:11,0.0
