time,wind_speed
2020-07-03 09:59:36,0.0
2020-07-03 10:00:05,0.0
2020-07-03 10:08:06,0.0
2020-07-03 10:11:10,0.0
2020-07-03 10:13:26,0.0
2020-07-03 10:13:39,0.0
2020-07-03 10:13:52,0.0
2020-07-03 10:14:06,0.0
2020-07-03 10:14:19,0.0
2020-07-03 10:14:32,0.0
2020-07-03 10:14:45,0.0
2020-07-03 10:14:58,0.0
2020-07-03 10:15:11,0.0
2020-07-03 10:15:27,0.0
2020-07-03 10:15:48,0.0
2020-07-03 10:16:01,0.0
2020-07-03 10:16:50,0.0
2020-07-03 10:17:03,0.0
2020-07-03 10:17:58,0.0
2020-07-03 10:18:42,0.0
2020-07-03 10:18:55,0.0
2020-07-03 10:19:28,0.0
2020-07-03 10:19:44,0.0
2020-07-03 10:19:59,0.0
2020-07-03 10:20:12,0.0
2020-07-03 10:20:25,0.0
2020-07-03 10:20:38,0.0
2020-07-03 10:20:51,0.0
2020-07-03 10:21:04,0.0
2020-07-03 10:21:17,0.0
2020-07-03 10:21:30,0.0
2020-07-03 10:21:43,0.0
2020-07-03 10:53:02,0.0
2020-07-03 10:55:01,0.0
